DAUID,transit_stop_count
12090820,0
12090823,0
12090824,0
12090828,0
12090832,0
12090835,0
12090836,4
12090837,3
12090838,0
12090839,9
12090840,16
12090841,24
12090842,25
12090843,46
12090844,36
12090845,0
12090846,23
12090847,65
12090848,65
12090849,77
12090850,92
12090851,87
12090852,95
12090853,67
12090854,80
12090855,106
12090856,105
12090858,100
12090860,103
12090863,80
12090864,73
12090865,80
12090866,86
12090867,88
12090868,87
12090869,103
12090870,91
12090871,86
12090872,94
12090873,80
12090874,74
12090875,67
12090876,105
12090877,109
12090878,111
12090879,76
12090880,61
12090881,67
12090882,69
12090883,72
12090886,57
12090888,41
12090890,28
12090891,50
12090892,27
12090893,32
12090894,33
12090895,34
12090896,30
12090897,22
12090898,12
12090899,14
12090900,21
12090901,24
12090902,26
12090903,0
12090904,0
12090905,0
12090909,0
12090910,0
12090911,0
12090915,0
12090916,0
12090917,0
12090919,0
12090920,4
12090921,0
12090922,0
12090924,0
12090925,0
12090926,0
12090927,0
12090928,2
12090929,0
12090930,0
12090932,0
12090933,0
12090934,84
12090936,85
12090937,69
12090939,61
12090941,0
12090942,6
12090943,0
12090944,2
12090945,0
12090947,0
12090948,0
12090950,47
12090951,38
12090952,0
12090954,0
12090955,0
12090956,27
12090957,29
12090958,38
12090960,66
12090962,63
12090963,79
12090965,87
12090966,6
12090967,5
12090969,50
12090970,45
12090972,9
12090973,12
12090974,17
12090976,1
12090977,3
12090978,2
12090980,4
12090981,0
12090982,0
12090983,0
12090984,0
12090985,0
12090986,0
12090988,0
12090989,0
12090990,0
12090991,6
12090992,0
12090993,0
12090994,0
12090995,0
12090996,0
12090997,14
12090998,11
12090999,14
12091000,0
12091001,4
12091002,28
12091003,20
12100077,0
12100078,0
12100079,0
12100080,0
12100081,0
12100082,0
12100083,0
12100084,0
12100085,0
12100086,0
12100087,0
12100088,0
12100089,0
12100090,0
12100091,0
12100092,0
12100093,0
12100094,0
12100095,0
12100096,0
12100097,0
12100098,0
12100099,0
12100100,0
12100101,0
12100102,0
12100103,0
12100104,0
12100105,0
12100106,0
12100107,0
12100108,0
12100109,0
12100110,0
12100111,0
12100112,0
12100113,0
12100114,0
12100115,0
12100116,0
12100117,0
12100118,0
12100119,0
12100120,0
12100121,0
12100122,0
12100123,0
12100124,0
12100125,0
12100126,0
12100127,0
12100128,0
12100129,0
12100130,0
12100131,0
12100132,0
12100133,0
12100134,0
12100135,0
12100136,0
12100137,0
12100138,0
12100139,0
12100140,0
12100141,0
12100142,0
12100143,0
12100144,0
12100145,0
12100146,0
12100147,0
12100148,0
12100149,0
12100150,0
12100151,0
12100152,0
12100153,0
12100154,0
12100155,0
12100156,0
12100157,0
12100158,0
12100159,0
12100160,0
12100161,0
12100162,0
12100163,0
12100164,0
12100165,0
12100166,0
12100167,0
12100168,0
12100169,0
12100170,0
12110052,0
12110053,0
12110054,0
12110055,0
12110056,0
12110057,0
12110058,0
12110059,0
12110060,0
12110061,0
12110062,0
12110063,0
12110064,0
12110065,0
12110066,0
12110067,0
12110068,0
12110069,0
12110070,0
12110071,0
12110072,0
12110073,0
12110074,0
12110075,0
12110076,0
12110077,0
12110078,0
12110079,0
12110080,0
12110081,0
12110082,0
12110083,0
12110084,0
12110085,0
12110086,0
12110087,0
12110088,0
12110089,0
12110090,0
12110091,0
12110092,0
12110093,0
12110094,0
12110095,0
12110096,0
12110097,0
12110098,0
12110099,0
12110100,0
12110101,0
12110102,0
12110103,0
12110104,0
12110105,0
12110106,0
12110107,0
12110108,0
12110109,0
12110110,0
12110111,0
12110112,0
12110113,0
12110114,0
12110115,0
12110116,0
12110117,0
12110118,0
12120063,0
12120064,0
12120065,0
12120066,0
12120067,0
12120068,0
12120069,0
12120070,0
12120071,0
12120072,0
12120073,0
12120074,0
12120075,0
12120076,0
12120077,0
12120078,0
12120079,0
12120080,0
12120081,0
12120082,0
12120083,0
12120084,0
12120085,0
12120086,0
12120087,0
12120088,0
12120089,0
12120090,0
12120091,0
12120092,0
12120093,0
12120094,0
12120095,0
12120096,0
12120097,0
12120098,0
12120099,0
12120100,0
12120101,0
12120102,0
12120103,0
12120104,0
12120105,0
12120106,0
12120107,0
12120108,0
12120109,0
12120110,0
12120111,0
12120112,0
12120113,0
12120114,0
12120115,0
12120116,0
12120117,0
12120118,0
12120119,0
12120120,0
12120121,0
12120122,0
12120123,0
12120124,0
12120125,0
12120126,0
12120127,0
12120128,0
12120129,0
12120130,0
12120131,0
12120132,0
12120133,0
12120134,0
12120135,0
12120136,0
12120137,0
12120138,0
12120139,0
12120140,0
12120141,0
12120142,0
12120143,0
12120144,0
12120145,0
12120146,0
12120147,0
12120148,0
12120149,0
12120150,0
12120151,0
12120152,0
12120153,0
12120154,0
12120155,0
12120156,0
12120157,0
12120158,0
12130021,0
12130022,0
12130023,0
12130024,0
12130025,0
12130026,0
12130027,0
12130028,0
12130029,0
12130030,0
12130031,0
12130032,0
12130033,0
12130034,0
12130035,0
12130036,0
12140039,0
12140040,0
12140041,0
12140042,0
12140043,0
12140044,0
12140045,0
12140046,0
12140047,0
12140048,0
12140049,0
12140050,0
12140051,0
12140052,0
12140053,0
12140054,0
12140055,0
12140056,0
12140057,0
12140058,0
12140059,0
12140060,0
12140061,0
12140062,0
12140063,0
12140064,0
12140065,0
12140066,0
12140067,0
12140068,0
12140069,0
12140070,0
12140071,0
12140072,0
12140073,0
12140074,0
12140075,0
12140076,0
12140077,0
12140078,0
12140079,0
12140080,0
12150034,0
12150035,0
12150036,0
12150037,0
12150038,0
12150039,0
12150040,0
12150041,0
12150042,0
12150043,0
12150044,0
12150045,0
12150046,0
12150047,0
12150048,0
12150049,0
12150050,0
12150051,0
12150052,0
12150053,0
12150054,0
12150055,0
12150056,0
12150057,0
12150058,0
12150059,0
12150060,0
12150061,0
12150062,0
12150063,0
12150064,0
12150065,0
12150066,0
12150067,0
12150068,0
12150069,0
12150070,0
12150071,0
12150072,0
12150073,0
12160017,0
12160018,0
12160019,0
12160020,0
12160021,0
12160022,0
12160023,0
12160024,0
12160025,0
12160026,0
12160027,0
12160028,0
12160029,0
12160030,0
12160031,0
12160032,0
12160033,0
12170342,0
12170343,0
12170344,0
12170346,0
12170347,0
12170348,0
12170349,0
12170350,0
12170352,0
12170353,0
12170354,0
12170355,0
12170356,0
12170357,0
12170358,0
12170359,0
12170360,0
12170361,0
12170362,0
12170363,0
12170364,0
12170365,0
12170366,0
12170367,0
12170368,0
12170369,0
12170370,0
12170371,0
12170372,0
12170373,0
12170374,0
12170375,0
12170376,0
12170377,0
12170378,0
12170379,0
12170380,0
12170381,0
12170382,0
12170383,0
12170384,0
12170385,0
12170386,0
12170387,0
12170388,0
12170389,0
12170390,0
12170391,0
12170392,0
12170393,0
12170394,0
12170395,0
12170396,0
12170397,0
12170398,0
12170399,0
12170400,0
12170401,0
12170402,0
12170403,0
12170404,0
12170405,0
12170406,0
12170407,0
12170408,0
12170409,0
12170410,0
12170411,0
12170412,0
12170413,0
12170414,0
12170415,0
12170416,0
12170417,0
12170418,0
12170419,0
12170420,0
12170421,0
12170422,0
12170423,0
12170424,0
12170425,0
12170426,0
12170427,0
12170428,0
12170429,0
12170430,0
12170431,0
12170432,0
12170433,0
12170434,0
12170435,0
12170436,0
12170437,0
12170438,0
12170439,0
12170440,0
12170441,0
12170442,0
12170443,0
12170444,0
12170445,0
12170446,0
12170447,0
12170448,0
12170449,0
12170450,0
12170451,0
12170452,0
12170453,0
12170454,0
12170455,0
12170456,0
12170457,0
12170458,0
12170459,0
12170460,0
12170461,0
12170462,0
12170463,0
12170464,0
12170465,0
12170466,0
12170467,0
12170468,0
12170469,0
12170470,0
12170471,0
12170472,0
12170473,0
12170474,0
12170475,0
12170476,0
12170477,0
12170478,0
12170479,0
12170480,0
12170481,0
12170482,0
12170483,0
12170484,0
12170485,0
12170486,0
12170487,0
12170488,0
12170489,0
12170490,0
12170491,0
12170492,0
12170493,0
12170494,0
12170495,0
12170497,0
12170498,0
12170499,0
12170500,0
12170501,0
12170502,0
12170503,0
12170504,0
12170505,0
12170506,0
12170507,0
12170508,0
12170509,0
12170510,0
12170511,0
12170512,0
12170513,0
12170514,0
12170515,0
12170516,0
12170517,0
12170518,0
12170519,0
12170520,0
12170521,0
12170522,0
12170523,0
12170524,0
12170525,0
12170526,0
12170527,0
12170528,0
12170529,0
12170530,0
12170531,0
12170532,0
12170533,0
12170534,0
12170535,0
12170536,0
12170537,0
12170538,0
12170540,0
12170541,0
12170542,0
12170543,0
12170544,0
12170546,0
12180020,0
12180021,0
12180022,0
12180023,0
12180024,0
12180025,0
12180026,0
12180027,0
12180028,0
12180029,0
12180030,0
12180031,0
12180032,0
12180033,0
12180034,0
12180035,0
13010010,NA
13010011,NA
13010012,NA
13010013,NA
13010014,NA
13010015,NA
13010016,NA
13010017,NA
13010018,NA
13010019,NA
13010020,NA
13010021,NA
13010022,NA
13010023,NA
13010024,NA
13010025,NA
13010026,NA
13010027,NA
13010028,NA
13010029,NA
13010030,NA
13010031,NA
13010032,NA
13010033,NA
13010034,NA
13010035,NA
13010036,NA
13010037,NA
13010038,NA
13010039,NA
13010040,NA
13010041,NA
13010042,NA
13010043,NA
13010044,NA
13010045,NA
13010046,NA
13010047,NA
13010048,NA
13010050,NA
13010051,NA
13010052,NA
13010053,NA
13010054,NA
13010055,NA
13010056,NA
13010057,NA
13010059,NA
13010060,NA
13010063,NA
13010064,NA
13010065,NA
13010066,NA
13010067,NA
13010068,NA
13010069,NA
13010070,NA
13010071,NA
13010072,NA
13010073,NA
13010074,NA
13010075,NA
13010076,NA
13010077,NA
13010078,NA
13010079,NA
13010080,NA
13010081,NA
13010082,NA
13010083,NA
13010084,NA
13010085,NA
13010087,NA
13010088,NA
13010089,NA
13010090,NA
13010091,NA
13010092,NA
13010093,NA
13010094,NA
13010095,NA
13010096,NA
13010097,NA
13010098,NA
13010099,NA
13010103,NA
13010104,NA
13010105,NA
13010106,NA
13010107,NA
13010108,NA
13010109,NA
13010110,NA
13010111,NA
13010112,NA
13010113,NA
13010114,NA
13010115,NA
13010116,NA
13010117,NA
13010118,NA
13010119,NA
13010120,NA
13010121,NA
13010122,NA
13010123,NA
13010124,NA
13010125,NA
13010126,NA
13010127,NA
13010128,NA
13010129,NA
13010130,NA
13010133,NA
13010134,NA
13010135,NA
13010136,NA
13010137,NA
13010138,NA
13010139,NA
13010140,NA
13010141,NA
13010143,NA
13010144,NA
13010146,NA
13010147,NA
13010148,NA
13010149,NA
13010150,NA
13010151,NA
13010152,NA
13010153,NA
13010154,NA
13010155,NA
13010156,NA
13010157,NA
13010158,NA
13010159,NA
13010160,NA
13010161,NA
13010162,NA
13010163,NA
13010164,NA
13010165,NA
13020051,NA
13020052,NA
13020053,NA
13020054,NA
13020055,NA
13020056,NA
13020057,NA
13020058,NA
13020059,NA
13020060,NA
13020061,NA
13020062,NA
13020063,NA
13020064,NA
13020065,NA
13020066,NA
13020067,NA
13020068,NA
13020069,NA
13020070,NA
13020071,NA
13020072,NA
13020073,NA
13020074,NA
13020075,NA
13020076,NA
13020077,NA
13020078,NA
13020079,NA
13020080,NA
13020081,NA
13020082,NA
13020083,NA
13020084,NA
13020085,NA
13020086,NA
13020087,NA
13020088,NA
13020089,NA
13020090,NA
13020091,NA
13020092,NA
13020093,NA
13020094,NA
13020095,NA
13020096,NA
13020097,NA
13020098,NA
13020099,NA
13020100,NA
13020101,NA
13020102,NA
13020103,NA
13020104,NA
13020105,NA
13020106,NA
13030044,NA
13030045,NA
13030046,NA
13030047,NA
13030048,NA
13030049,NA
13030050,NA
13030051,NA
13030052,NA
13030053,NA
13030054,NA
13030055,NA
13030056,NA
13030057,NA
13030058,NA
13030059,NA
13030060,NA
13030061,NA
13030062,NA
13030063,NA
13030064,NA
13030065,NA
13030066,NA
13030067,NA
13030068,NA
13030069,NA
13030070,NA
13030071,NA
13030072,NA
13030073,NA
13030074,NA
13030075,NA
13030076,NA
13030077,NA
13030078,NA
13030079,NA
13030080,NA
13030081,NA
13030082,NA
13030083,NA
13030084,NA
13030085,NA
13030086,NA
13030087,NA
13030088,NA
13030089,NA
13030090,NA
13030091,NA
13030092,NA
13030093,NA
13030094,NA
13040035,NA
13040036,NA
13040038,NA
13040040,NA
13040041,NA
13040042,NA
13040043,NA
13040044,NA
13040045,NA
13040046,NA
13040047,NA
13040048,NA
13040049,NA
13040050,NA
13040051,NA
13040052,NA
13040053,NA
13040054,NA
13040055,NA
13040056,NA
13040057,NA
13040058,NA
13040059,NA
13040060,NA
13040062,NA
13050084,NA
13050085,NA
13050086,NA
13050087,NA
13050088,NA
13050089,NA
13050090,NA
13050091,NA
13050092,NA
13050093,NA
13050094,NA
13050095,NA
13050096,NA
13050097,NA
13050098,NA
13050099,NA
13050100,NA
13050101,NA
13050102,NA
13050103,NA
13050104,NA
13050105,NA
13050106,NA
13050107,NA
13050108,NA
13050109,NA
13050110,NA
13050111,NA
13050112,NA
13050113,NA
13050114,NA
13050115,NA
13050116,NA
13050117,NA
13050118,NA
13050119,NA
13050120,NA
13050121,NA
13050122,NA
13050123,NA
13050124,NA
13050125,NA
13050126,NA
13050127,NA
13050128,NA
13050129,NA
13050130,NA
13050132,NA
13050133,NA
13050134,NA
13050135,NA
13050136,NA
13050137,NA
13050138,NA
13050139,NA
13050140,NA
13050141,NA
13050142,NA
13050143,NA
13050144,NA
13050145,NA
13050146,NA
13050147,NA
13050148,NA
13050149,NA
13050150,NA
13050151,NA
13050152,NA
13050153,NA
13050155,NA
13050156,NA
13050157,NA
13050158,NA
13050159,NA
13050160,NA
13050163,NA
13050164,NA
13050166,NA
13050167,NA
13050168,NA
13050169,NA
13050170,NA
13050173,NA
13050174,NA
13050175,NA
13050176,NA
13050177,NA
13050178,NA
13050179,NA
13050180,NA
13050181,NA
13050182,NA
13050183,NA
13050184,NA
13050185,NA
13050186,NA
13050187,NA
13050188,NA
13050189,NA
13050190,NA
13050191,NA
13050192,NA
13050193,NA
13050194,NA
13050195,NA
13050196,NA
13050197,NA
13050198,NA
13050199,NA
13050200,NA
13050201,NA
13050202,NA
13050203,NA
13050204,NA
13050205,NA
13050206,NA
13050207,NA
13050208,NA
13050209,NA
13050210,NA
13050211,NA
13050212,NA
13050213,NA
13050214,NA
13050215,NA
13050217,NA
13050218,NA
13050221,NA
13050223,NA
13050224,NA
13050226,NA
13060001,NA
13060002,NA
13060003,NA
13060004,NA
13060005,NA
13060006,NA
13060007,NA
13060008,NA
13060009,NA
13060010,NA
13060011,NA
13060012,NA
13060013,NA
13060014,NA
13060017,NA
13060018,NA
13060019,NA
13060020,NA
13060021,NA
13060022,NA
13060023,NA
13060024,NA
13060025,NA
13060026,NA
13060027,NA
13060028,NA
13060029,NA
13060030,NA
13060031,NA
13060032,NA
13060052,NA
13060053,NA
13060054,NA
13060055,NA
13060056,NA
13060057,NA
13060058,NA
13060059,NA
13060060,NA
13060061,NA
13060062,NA
13060063,NA
13060064,NA
13060065,NA
13060066,NA
13060067,NA
13060068,NA
13060069,NA
13060070,NA
13060071,NA
13060072,NA
13060073,NA
13060074,NA
13070033,NA
13070034,NA
13070035,NA
13070036,NA
13070037,NA
13070038,NA
13070039,NA
13070040,NA
13070041,NA
13070042,NA
13070043,NA
13070044,NA
13070045,NA
13070046,NA
13070047,NA
13070048,NA
13070049,NA
13070050,NA
13070051,NA
13070052,NA
13070053,NA
13070054,NA
13070055,NA
13070056,NA
13070057,NA
13070058,NA
13070059,NA
13070060,NA
13070061,NA
13070062,NA
13070063,NA
13070064,NA
13070065,NA
13070066,NA
13070067,NA
13070068,NA
13070069,NA
13070070,NA
13070071,NA
13070072,NA
13070073,NA
13070074,NA
13070075,NA
13070076,NA
13070077,NA
13070078,NA
13070079,NA
13070080,NA
13070081,NA
13070082,NA
13070083,NA
13070084,NA
13070085,NA
13070088,NA
13070089,NA
13070090,NA
13070092,NA
13070093,NA
13070094,NA
13070095,NA
13070096,NA
13070097,NA
13070098,NA
13070099,NA
13070100,NA
13070101,NA
13070102,NA
13070105,NA
13070106,NA
13070107,NA
13070109,NA
13070110,NA
13070111,NA
13070113,NA
13070114,NA
13070115,NA
13070116,NA
13070117,NA
13070118,NA
13070119,NA
13070120,NA
13070121,NA
13070122,NA
13070123,NA
13070124,NA
13070125,NA
13070126,NA
13070127,NA
13070128,NA
13070129,NA
13070130,NA
13070131,NA
13070132,NA
13070133,NA
13070134,NA
13070135,NA
13070136,NA
13070137,NA
13070138,NA
13070139,NA
13070140,NA
13070141,NA
13070142,NA
13070143,NA
13070146,NA
13070147,NA
13070175,NA
13070176,NA
13070177,NA
13070180,NA
13070181,NA
13070182,NA
13070183,NA
13070184,NA
13070186,NA
13070187,NA
13070188,NA
13070225,NA
13070226,NA
13070227,NA
13070228,NA
13070229,NA
13070230,NA
13070231,NA
13070232,NA
13070233,NA
13070234,NA
13070235,NA
13070236,NA
13070238,NA
13070239,NA
13070240,NA
13070241,NA
13070242,NA
13070246,NA
13070248,NA
13070249,NA
13070250,NA
13070251,NA
13070252,NA
13070253,NA
13070254,NA
13070255,NA
13070256,NA
13070257,NA
13070258,NA
13070259,NA
13070260,NA
13070261,NA
13070262,NA
13070263,NA
13070264,NA
13070265,NA
13070266,NA
13070267,NA
13070268,NA
13070269,NA
13070270,NA
13070271,NA
13070272,NA
13070273,NA
13070274,NA
13070275,NA
13070276,NA
13070277,NA
13070278,NA
13070279,NA
13070280,NA
13070281,NA
13070282,NA
13070283,NA
13070284,NA
13070285,NA
13070286,NA
13070287,NA
13070288,NA
13070289,NA
13070290,NA
13070291,NA
13070292,NA
13070293,NA
13070294,NA
13070295,NA
13070296,NA
13070297,NA
13070298,NA
13070299,NA
13070300,NA
13070301,NA
13070302,NA
13070303,NA
13070304,NA
13070305,NA
13070306,NA
13070307,NA
13070308,NA
13070309,NA
13070310,NA
13070311,NA
13070312,NA
13070313,NA
13070314,NA
13070315,NA
13070316,NA
13070317,NA
13070318,NA
13070319,NA
13070321,NA
13070322,NA
13070323,NA
13070324,NA
13070325,NA
13070326,NA
13070327,NA
13070328,NA
13070329,NA
13070330,NA
13070331,NA
13070332,NA
13070333,NA
13070334,NA
13070335,NA
13070336,NA
13070338,NA
13070339,NA
13070340,NA
13070342,NA
13070343,NA
13070344,NA
13080067,NA
13080068,NA
13080069,NA
13080070,NA
13080071,NA
13080072,NA
13080073,NA
13080074,NA
13080075,NA
13080076,NA
13080077,NA
13080078,NA
13080079,NA
13080080,NA
13080081,NA
13080082,NA
13080083,NA
13080084,NA
13080085,NA
13080086,NA
13080087,NA
13080088,NA
13080089,NA
13080090,NA
13080091,NA
13080092,NA
13080093,NA
13080094,NA
13080095,NA
13080096,NA
13080097,NA
13080098,NA
13080099,NA
13080100,NA
13080101,NA
13080102,NA
13080103,NA
13080104,NA
13080105,NA
13080106,NA
13080108,NA
13080109,NA
13080110,NA
13080111,NA
13080112,NA
13080113,NA
13080114,NA
13080116,NA
13080119,NA
13080121,NA
13080122,NA
13080123,NA
13080124,NA
13080129,NA
13080130,NA
13080131,NA
13080132,NA
13080133,NA
13080137,NA
13080139,NA
13080146,NA
13080147,NA
13080148,NA
13080149,NA
13080150,NA
13080151,NA
13090106,NA
13090107,NA
13090108,NA
13090109,NA
13090110,NA
13090111,NA
13090112,NA
13090113,NA
13090114,NA
13090115,NA
13090117,NA
13090118,NA
13090121,NA
13090122,NA
13090123,NA
13090124,NA
13090125,NA
13090126,NA
13090127,NA
13090128,NA
13090129,NA
13090130,NA
13090131,NA
13090132,NA
13090133,NA
13090134,NA
13090135,NA
13090136,NA
13090137,NA
13090138,NA
13090139,NA
13090140,NA
13090141,NA
13090142,NA
13090143,NA
13090144,NA
13090145,NA
13090146,NA
13090147,NA
13090148,NA
13090149,NA
13090150,NA
13090151,NA
13090152,NA
13090153,NA
13090154,NA
13090155,NA
13090156,NA
13090157,NA
13090158,NA
13090159,NA
13090160,NA
13090161,NA
13090162,NA
13090163,NA
13090164,NA
13090165,NA
13090166,NA
13090167,NA
13090168,NA
13090169,NA
13090170,NA
13090174,NA
13090175,NA
13090176,NA
13090177,NA
13090178,NA
13090179,NA
13090180,NA
13090181,NA
13090182,NA
13090183,NA
13090184,NA
13090185,NA
13090186,NA
13090187,NA
13090188,NA
13090189,NA
13090190,NA
13090191,NA
13090192,NA
13090193,NA
13090194,NA
13090195,NA
13090196,NA
13090197,NA
13090198,NA
13090199,NA
13090200,NA
13090201,NA
13090202,NA
13090203,NA
13090204,NA
13090205,NA
13090206,NA
13090207,NA
13090208,NA
13090209,NA
13090210,NA
13090211,NA
13090212,NA
13090213,NA
13090214,NA
13090215,NA
13090216,NA
13090217,NA
13090218,NA
13090219,NA
13090220,NA
13090221,NA
13090222,NA
13090322,NA
13090324,NA
13090326,NA
13090327,NA
13090334,NA
13090336,NA
13100162,NA
13100163,NA
13100164,NA
13100165,NA
13100166,NA
13100167,NA
13100168,NA
13100169,NA
13100170,NA
13100171,NA
13100172,NA
13100173,NA
13100174,NA
13100175,NA
13100176,NA
13100177,NA
13100178,NA
13100179,NA
13100180,NA
13100181,NA
13100182,NA
13100183,NA
13100184,NA
13100185,NA
13100186,NA
13100187,NA
13100188,NA
13100189,NA
13100190,NA
13100191,NA
13100192,NA
13100193,NA
13100194,NA
13100195,NA
13100196,NA
13100197,NA
13100198,NA
13100199,NA
13100200,NA
13100201,NA
13100202,NA
13100203,NA
13100204,NA
13100205,NA
13100206,NA
